user_id,user_location,tweet_created_at,tweet_id,
623853516,Napoli,2021-01-14 10:28:02,1349664563613085696,
2418439695,Erede del Mago Gabriel ,2021-01-14 10:28:09,1349664593090670594,
833409122997510146,Capannori Toscana,2021-01-14 10:28:11,1349664602896924672,
1085278611643551752,Chiavari ,2021-01-14 10:28:13,1349664611570753536,
1918247922,nel fluire disperante,2021-01-14 10:28:20,1349664640515637248,
14824456,Torino,2021-01-14 10:28:22,1349664647750823936,
1050314425406824448,nata a Palermo vivo nel Veneto,2021-01-14 10:28:26,1349664666008645633,
54890247,Rome Italy,2021-01-14 10:28:28,1349664675995275266,
291252019,Arezzo,2021-01-14 10:28:30,1349664683658260480,
3183887879,In Tutto il Mondo Anche a Roma,2021-01-14 10:28:37,1349664710493433856,
928586794953854976,Feltre Veneto  ,2021-01-14 10:28:40,1349664722292011008,
407077433,Treviso,2021-01-14 10:28:40,1349664724808572930,
623853516,Napoli,2021-01-14 10:28:44,1349664741032136704,
554495195,Roma 🇮🇪,2021-01-14 10:28:47,1349664755787689985,
2176253277,Varese Lombardia,2021-01-14 10:28:48,1349664758304272384,
995840042,Grosseto,2021-01-14 10:28:52,1349664774557212672,
1085278611643551752,Chiavari ,2021-01-14 10:28:53,1349664777434497024,
833409122997510146,Capannori Toscana,2021-01-14 10:28:54,1349664784082464768,
2314042430,Cerveteri (Roma),2021-01-14 10:29:02,1349664817448185857,
821671876749619202,Milano Lombardia,2021-01-14 10:29:03,1349664820451278848,
424378385,Milano Lombardia,2021-01-14 10:29:11,1349664853456285697,
237241091,Chorio; Calabria; Italy,2021-01-14 10:29:13,1349664863241596928,
292229030,Riccione Italy.,2021-01-14 10:29:21,1349664894732406786,
1366810741,Lombardia Italia,2021-01-14 10:29:37,1349664962986336256,
2435499830,Sora Lazio,2021-01-14 10:29:39,1349664970267627520,
968552876032299009,Portoscuso-Buggerru.,2021-01-14 10:29:44,1349664990727446530,
386574852,spignio saturnia,2021-01-14 10:29:49,1349665011757678592,
44882802,formigine mo italy,2021-01-14 10:29:56,1349665042569060352,
291252019,Arezzo,2021-01-14 10:30:03,1349665072407306240,
821671876749619202,Milano Lombardia,2021-01-14 10:30:08,1349665091898236928,
323293924,Torino Piemonte,2021-01-14 10:30:16,1349665128678092801,
928586794953854976,Feltre Veneto  ,2021-01-14 10:30:16,1349665127918931969,
2944929857,Senigallia Marche,2021-01-14 10:30:17,1349665132943732736,
2902809855,Brescia Lombardia,2021-01-14 10:30:37,1349665214296371201,
189081490,Quascierana far from Casoria,2021-01-14 10:30:38,1349665219119874051,
3047887129,Livorno,2021-01-14 10:30:39,1349665221581877248,
6419742,Milan Italy / Or elsewhere.,2021-01-14 10:30:45,1349665248089939968,
2281441131,La Cité du Vatican,2021-01-14 10:30:48,1349665260437987328,
1017061020,Brianza-Reggio Emilia,2021-01-14 10:30:52,1349665278980980736,
165786304,Bologna Emilia Romagna,2021-01-14 10:30:54,1349665288451719168,
243563921,Padova,2021-01-14 10:30:55,1349665289563205632,
1701341054,Roma,2021-01-14 10:31:15,1349665375567265793,
434780087,Bologna Emilia Romagna,2021-01-14 10:31:36,1349665462204964867,
237241091,Chorio; Calabria; Italy,2021-01-14 10:31:37,1349665465489043456,
1149408158,Roma - Perugia,2021-01-14 10:31:43,1349665491749629955,
291252019,Arezzo,2021-01-14 10:31:49,1349665517829840898,
97717198,Roma,2021-01-14 10:31:55,1349665541326299138,
1287658319608451072,Roma,2021-01-14 10:31:57,1349665551891779584,
2176253277,Varese Lombardia,2021-01-14 10:32:04,1349665580303966210,
1316697780480610304,Palermo Sicilia,2021-01-14 10:32:05,1349665584393420802,
961437530,Milano Lombardia,2021-01-14 10:32:05,1349665584649293825,
971804975868399616,Grottaferrata Lazio,2021-01-14 10:32:09,1349665601984344064,
6419742,Milan Italy / Or elsewhere.,2021-01-14 10:32:10,1349665604228292612,
2314042430,Cerveteri (Roma),2021-01-14 10:32:10,1349665604467363840,
1217464654064246784,Milano Lombardia,2021-01-14 10:32:14,1349665622309928961,
821671876749619202,Milano Lombardia,2021-01-14 10:32:20,1349665648985649156,
3633652222,Mantova ,2021-01-14 10:32:32,1349665699405451265,
2902809855,Brescia Lombardia,2021-01-14 10:32:32,1349665699426402304,
1236533563,Ragusa,2021-01-14 10:32:33,1349665702584565762,
2245544675,VIA BARACCA 75/77 #PRATO,2021-01-14 10:32:37,1349665718707646465,
1017061020,Brianza-Reggio Emilia,2021-01-14 10:32:49,1349665770037510146,
1510345280,Castelnuovo Vomano,2021-01-14 10:32:50,1349665772080148481,
1701341054,Roma,2021-01-14 10:32:52,1349665780355522562,
291252019,Arezzo,2021-01-14 10:32:57,1349665801910046720,
266023475,Brindisi,2021-01-14 10:33:04,1349665829839892480,
455704302,Milano Lombardia,2021-01-14 10:33:17,1349665887859732487,
2902809855,Brescia Lombardia,2021-01-14 10:33:20,1349665900111294466,
1349386303322906626,Vigevano Lombardia,2021-01-14 10:33:21,1349665901331755008,
2435499830,Sora Lazio,2021-01-14 10:33:22,1349665907979776000,
708320269522362370,Biella,2021-01-14 10:33:27,1349665926522802177,
44882802,formigine mo italy,2021-01-14 10:33:28,1349665934122872833,
291252019,Arezzo,2021-01-14 10:33:41,1349665986924974081,
434780087,Bologna Emilia Romagna,2021-01-14 10:33:46,1349666006738882561,
1653053323,Arese ,2021-01-14 10:33:55,1349666045783470080,
442780721,Bologna Italy,2021-01-14 10:34:05,1349666089068867585,
1109103028068642818,Torino Piemonte,2021-01-14 10:34:10,1349666107368599553,
46355863,Roma,2021-01-14 10:34:12,1349666118001049604,
2435499830,Sora Lazio,2021-01-14 10:34:25,1349666171503718403,
3978683129,Bolzano Trentino-Alto Adige,2021-01-14 10:34:41,1349666240349011968,
1016293392811266048,Piombino Toscana,2021-01-14 10:34:45,1349666256102821888,
549964088,Veneto Italia,2021-01-14 10:34:45,1349666256987762688,
1273204467261898752,Roma,2021-01-14 10:34:46,1349666258900443136,
1062937651,Trapani ,2021-01-14 10:35:13,1349666371316150277,
499917668,Catania,2021-01-14 10:35:17,1349666389364264960,
1116103512,Modena Emilia Romagna,2021-01-14 10:35:25,1349666423648509953,
1142693913653907456,Milano Lombardia,2021-01-14 10:35:26,1349666428132188160,
968552876032299009,Portoscuso-Buggerru.,2021-01-14 10:35:32,1349666453478371329,
1217464654064246784,Milano Lombardia,2021-01-14 10:35:34,1349666462106083329,
1316042152728723457,Bologna Emilia Romagna,2021-01-14 10:35:40,1349666486957330432,
4874014090,Jesolo Veneto,2021-01-14 10:35:43,1349666499955404800,
1019942727952322565,Roma Trastevere,2021-01-14 10:36:01,1349666573875871744,
2435499830,Sora Lazio,2021-01-14 10:36:11,1349666617999949826,
449589070,Bologna,2021-01-14 10:36:12,1349666620516556800,
1116103512,Modena Emilia Romagna,2021-01-14 10:36:19,1349666650107371523,
1273204467261898752,Roma,2021-01-14 10:36:29,1349666692968947714,
2281441131,La Cité du Vatican,2021-01-14 10:36:35,1349666716121444353,
2871128064,Roma Lazio,2021-01-14 10:36:38,1349666729899786241,
449589070,Bologna,2021-01-14 10:36:42,1349666744105897985,
1017061020,Brianza-Reggio Emilia,2021-01-14 10:36:48,1349666770177699840,
968552876032299009,Portoscuso-Buggerru.,2021-01-14 10:36:58,1349666811655184384,
707939191,Rimini Emilia Romagna,2021-01-14 10:37:04,1349666839387922432,
1132933800848232449,Malo (Veneto),2021-01-14 10:37:06,1349666847340298245,
80311460,autore tv,2021-01-14 10:37:07,1349666851681431554,
2435499830,Sora Lazio,2021-01-14 10:37:12,1349666872678084608,
1443774834,Parma,2021-01-14 10:37:13,1349666876343930886,
803330833214017536,Roma Lazio,2021-01-14 10:37:27,1349666934388879361,
30426063,Veneto Italia Gaia,2021-01-14 10:37:33,1349666958602608642,
968552876032299009,Portoscuso-Buggerru.,2021-01-14 10:37:35,1349666967884541953,
366175274,Napoli Campania,2021-01-14 10:37:39,1349666985672667136,
155196607,Milan - Italy,2021-01-14 10:37:56,1349667057730793473,
1131273957569683456,Napoli Campania,2021-01-14 10:37:56,1349667058099879937,
1319314798320979970,Assisi Umbria,2021-01-14 10:38:01,1349667079092396032,
2269392492,Perugia Umbria,2021-01-14 10:38:04,1349667087904624640,
57965532,Roma Lazio,2021-01-14 10:38:06,1349667100168777729,
1139523013454585863,Basilicata Italia,2021-01-14 10:38:07,1349667101762588673,
2435499830,Sora Lazio,2021-01-14 10:38:08,1349667107949211649,
968552876032299009,Portoscuso-Buggerru.,2021-01-14 10:38:24,1349667172684079104,
1149408158,Roma - Perugia,2021-01-14 10:38:25,1349667178493206529,
498023612,Milano Lombardia,2021-01-14 10:38:31,1349667202841108481,
1236533563,Ragusa,2021-01-14 10:38:33,1349667210168451075,
461016354,Cremona,2021-01-14 10:38:34,1349667215965040640,
786176389192056833,Falerone Marche,2021-01-14 10:38:35,1349667218079035392,
489594507,Genova Liguria,2021-01-14 10:38:38,1349667234596139011,
990682830,London New York San Gines,2021-01-14 10:38:41,1349667246382206980,
1102693185912999936,Palermo Sicilia,2021-01-14 10:38:49,1349667277977870340,
968552876032299009,Portoscuso-Buggerru.,2021-01-14 10:38:50,1349667281903767553,
1850924617,Liguria Italia,2021-01-14 10:38:50,1349667282197352453,
778798182,Senior Consultant,2021-01-14 10:38:56,1349667306767527938,
4874014090,Jesolo Veneto,2021-01-14 10:39:02,1349667331295817729,
894080870,crema,2021-01-14 10:39:07,1349667353219510272,
100961915,Valenza  Italia,2021-01-14 10:39:10,1349667367413030912,
1139523013454585863,Basilicata Italia,2021-01-14 10:39:15,1349667387143024640,
2164271857,Venezia Veneto,2021-01-14 10:39:23,1349667420231905280,
708320269522362370,Biella,2021-01-14 10:39:24,1349667426393333760,
1918247922,nel fluire disperante,2021-01-14 10:39:26,1349667432647045120,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-14 10:39:29,1349667445510991872,
1319314798320979970,Assisi Umbria,2021-01-14 10:39:29,1349667445351604230,
151463135,Milano Lombardia,2021-01-14 10:39:38,1349667482987077632,
525651325,Caprino Bergamasco,2021-01-14 10:39:40,1349667494282326017,
2902809855,Brescia Lombardia,2021-01-14 10:39:47,1349667520781971457,
1142693913653907456,Milano Lombardia,2021-01-14 10:39:47,1349667523604733959,
2902809855,Brescia Lombardia,2021-01-14 10:40:15,1349667639224922113,
841734616604123137,Catania Sicilia,2021-01-14 10:40:22,1349667668694065152,
237241091,Chorio; Calabria; Italy,2021-01-14 10:40:31,1349667707638190080,
461016354,Cremona,2021-01-14 10:40:32,1349667710158966784,
1131273957569683456,Napoli Campania,2021-01-14 10:40:33,1349667713430548482,
1143299528,Cremona Lombardia,2021-01-14 10:40:33,1349667713581514752,
1116103512,Modena Emilia Romagna,2021-01-14 10:40:39,1349667739577815040,
275225571,Milano Lombardia,2021-01-14 10:40:42,1349667753616154624,
1042097900,Venezia Veneto,2021-01-14 10:40:52,1349667796138024960,
33558215,Giaveno - Turin - Italy,2021-01-14 10:40:53,1349667798155489282,
841734616604123137,Catania Sicilia,2021-01-14 10:41:08,1349667860151476224,
4874014090,Jesolo Veneto,2021-01-14 10:41:08,1349667862059888642,
2597695185,Sano e di sani princìpi. Italy,2021-01-14 10:41:10,1349667868208730112,
459280748,Cremona Italia,2021-01-14 10:41:15,1349667890883153922,
1116103512,Modena Emilia Romagna,2021-01-14 10:41:20,1349667911812739072,
1040945012,Messina Sicilia,2021-01-14 10:41:23,1349667926178222086,
1036560565,Treviso,2021-01-14 10:41:25,1349667933816057856,
208723348,Firenze,2021-01-14 10:41:35,1349667974110703617,
562861652,Barcellona Pozzo di Gotto Sic,2021-01-14 10:41:36,1349667977126432768,
1683545012,Firenze Toscana,2021-01-14 10:41:37,1349667982394462208,
273095539,Brescia,2021-01-14 10:41:55,1349668056776273926,
1131273957569683456,Napoli Campania,2021-01-14 10:42:01,1349668083582042112,
796482644,Crotone Calabria,2021-01-14 10:42:15,1349668142209970177,
600844450,Roma,2021-01-14 10:42:27,1349668192893984768,
30201022,La Spezia Liguria,2021-01-14 10:42:34,1349668224124776448,
815422460,07072018,2021-01-14 10:42:39,1349668243234041857,
1374434772,Suzzara (MN),2021-01-14 10:42:44,1349668264616599552,
1319314798320979970,Assisi Umbria,2021-01-14 10:42:44,1349668263836442625,
2836385488,castelfranco veneto🏰🏰🏰,2021-01-14 10:42:49,1349668286141759490,
386574852,spignio saturnia,2021-01-14 10:42:55,1349668310560899076,
1116103512,Modena Emilia Romagna,2021-01-14 10:43:08,1349668366592733184,
1443774834,Parma,2021-01-14 10:43:09,1349668367565729793,
111009571,Rome - London,2021-01-14 10:43:14,1349668391351689222,
2164271857,Venezia Veneto,2021-01-14 10:43:20,1349668415477338112,
30201022,La Spezia Liguria,2021-01-14 10:43:21,1349668419545812992,
6419742,Milan Italy / Or elsewhere.,2021-01-14 10:43:23,1349668425879138308,
3633652222,Mantova ,2021-01-14 10:43:29,1349668454811508736,
549660333,Ragusa Sicilia Italia,2021-01-14 10:43:36,1349668483588620289,
362055145,Giavera del Montello Veneto,2021-01-14 10:43:37,1349668486365081600,
2164271857,Venezia Veneto,2021-01-14 10:43:43,1349668510054699036,
2176253277,Varese Lombardia,2021-01-14 10:43:50,1349668540849205249,
1333804912396951552,Saint-Raphaël France,2021-01-14 10:43:53,1349668554405244928,
965666529416269824,Αρχάγγελος Ελλάς/Italia,2021-01-14 10:43:59,1349668577801084929,
2435499830,Sora Lazio,2021-01-14 10:44:00,1349668583983427584,
582184608,#replacebandnameswithrucola,2021-01-14 10:44:02,1349668590811815939,
366175274,Napoli Campania,2021-01-14 10:44:03,1349668597510119426,
390830039,messina,2021-01-14 10:44:06,1349668606183878657,
951659635,Valmontone Lazio,2021-01-14 10:44:07,1349668613054230529,
1017851670,Roma e Napoli,2021-01-14 10:44:13,1349668637028843521,
965666529416269824,Αρχάγγελος Ελλάς/Italia,2021-01-14 10:44:14,1349668642665988096,
1660890594,Giarre (Catania),2021-01-14 10:44:14,1349668642884087809,
2436706275,Toscana Italia,2021-01-14 10:44:17,1349668654313594881,
1131273957569683456,Napoli Campania,2021-01-14 10:44:18,1349668658403028995,
1683545012,Firenze Toscana,2021-01-14 10:44:20,1349668665973592066,
1344340589085667328,Da qualche parte,2021-01-14 10:44:28,1349668698643189760,
1313863192565682177,Caserta,2021-01-14 10:44:46,1349668775201792000,
1159731140,Roma,2021-01-14 10:44:48,1349668784366362626,
251183660,Salò Lombardia,2021-01-14 10:44:52,1349668802917707777,
1132933800848232449,Malo (Veneto),2021-01-14 10:44:58,1349668825663471618,
1260262244,SS-ES-CA 🇸🇻 ,2021-01-14 10:45:09,1349668870458630144,
418578524,CAMPOBASSO,2021-01-14 10:45:12,1349668884593463296,
596665906,Milano,2021-01-14 10:45:24,1349668935260663809,
501225437,Milano Lombardia,2021-01-14 10:45:24,1349668936862851072,
421749597,Nice France,2021-01-14 10:45:25,1349668941514342400,
796482644,Crotone Calabria,2021-01-14 10:45:37,1349668991858593792,
461016354,Cremona,2021-01-14 10:45:41,1349669008048611328,
2176253277,Varese Lombardia,2021-01-14 10:45:43,1349669014268764160,
1116103512,Modena Emilia Romagna,2021-01-14 10:45:50,1349669046149672961,
30201022,La Spezia Liguria,2021-01-14 10:45:51,1349669050616578048,
2574881212,Ravenna,2021-01-14 10:45:53,1349669059042926594,
1345044016648384517,𝒉𝒖𝒈𝒈𝒊𝒏𝒈 𝑳𝒐𝒖𝒊𝒔 ,2021-01-14 10:46:02,1349669093650132992,
1058305609,Milano Lombardia,2021-01-14 10:46:06,1349669109785620482,
433251964,Palermo Sicilia Italia,2021-01-14 10:46:07,1349669115003166723,
45808847,rome,2021-01-14 10:46:08,1349669121299013633,
1149408158,Roma - Perugia,2021-01-14 10:46:15,1349669148016709632,
273095539,Brescia,2021-01-14 10:46:16,1349669153427382272,
210404013,Sassari Sardinia Italy,2021-01-14 10:46:17,1349669156975767555,
1683545012,Firenze Toscana,2021-01-14 10:46:17,1349669159622352905,
4874014090,Jesolo Veneto,2021-01-14 10:46:17,1349669159781736449,
115884350,Tavarnelle VP  Firenze  Italy,2021-01-14 10:46:26,1349669196993585153,
2937518655,Canelli Piemonte,2021-01-14 10:46:27,1349669201162727424,
318396255,Montemaggiore 815 slm,2021-01-14 10:46:29,1349669209186381825,
2148135826,Savona,2021-01-14 10:46:45,1349669273174761473,
2485632127,ex avvocato,2021-01-14 10:46:48,1349669289826136065,
807652759,Monfalcone Friuli-Venezia Giu,2021-01-14 10:46:49,1349669293265473536,
1030134392,Vicenza Veneto,2021-01-14 10:46:54,1349669313410641921,
1918247922,nel fluire disperante,2021-01-14 10:46:54,1349669314488655872,
1243133156519227393,Lodi Lombardia,2021-01-14 10:46:59,1349669332293324801,
1319314798320979970,Assisi Umbria,2021-01-14 10:46:59,1349669335917350913,
2418439695,Erede del Mago Gabriel ,2021-01-14 10:47:03,1349669352262561795,
1483051704,Torino Piemonte,2021-01-14 10:47:12,1349669388509704193,
2525778087,Sorrento Campania,2021-01-14 10:47:17,1349669411012096000,
380865929,Treviso,2021-01-14 10:47:18,1349669413394460672,
1320617958582923266,Sardegna Italia,2021-01-14 10:47:19,1349669417693671424,
227450962,I♡Sicily ,2021-01-14 10:47:34,1349669479257681921,
880511174818877440,Roma Lazio,2021-01-14 10:48:01,1349669595800547328,
1090660052485238784,Lecce Puglia,2021-01-14 10:48:03,1349669603035779072,
1239553189671841798,Genova Liguria,2021-01-14 10:48:15,1349669654185324546,
425014160,Roma,2021-01-14 10:48:17,1349669661324021760,
275225571,Milano Lombardia,2021-01-14 10:48:18,1349669665363132418,
234573495,Cassano D'adda,2021-01-14 10:48:35,1349669736544665604,
3974330788,Firenze Toscana,2021-01-14 10:48:47,1349669785852932096,
1213010654249963520,Emilia Romagna,2021-01-14 10:48:47,1349669788667310081,
1058305609,Milano Lombardia,2021-01-14 10:48:50,1349669798863581184,
1015159542420856833,Livorno Tuscany,2021-01-14 10:48:51,1349669805553545216,
29781007,Novara Italy.,2021-01-14 10:48:57,1349669830652284928,
80593827,the bad place,2021-01-14 10:49:03,1349669853028876288,
2937518655,Canelli Piemonte,2021-01-14 10:49:05,1349669860364734465,
1319314798320979970,Assisi Umbria,2021-01-14 10:49:09,1349669881231368195,
1017851670,Roma e Napoli,2021-01-14 10:49:10,1349669883114627078,
1305191546766200833,Monza e della Brianza Lombard,2021-01-14 10:49:13,1349669895466868742,
291252019,Arezzo,2021-01-14 10:49:34,1349669985526968320,
87558361,napoli,2021-01-14 10:49:35,1349669988572016641,
22859568,London England,2021-01-14 10:49:35,1349669989855473664,
2944929857,Senigallia Marche,2021-01-14 10:49:36,1349669991549952001,
28802650,Milan Italy,2021-01-14 10:49:37,1349669995324846090,
463799611,Follonica/Firenze,2021-01-14 10:49:47,1349670037213339649,
303451363,Palermo,2021-01-14 10:49:48,1349670040778518528,
2157125881,San Nicolò d'Arcidano,2021-01-14 10:49:49,1349670047174766592,
707939191,Rimini Emilia Romagna,2021-01-14 10:49:53,1349670065025777669,
1319314798320979970,Assisi Umbria,2021-01-14 10:49:57,1349670078808281090,
366175274,Napoli Campania,2021-01-14 10:49:59,1349670090648780800,
30201022,La Spezia Liguria,2021-01-14 10:50:00,1349670093798703105,
134135230,Milano Italy,2021-01-14 10:50:07,1349670121590190081,
1084878474228178944,Milan Lombardy,2021-01-14 10:50:07,1349670122865221633,
380865929,Treviso,2021-01-14 10:50:16,1349670158315495426,
549964088,Veneto Italia,2021-01-14 10:50:16,1349670158697197568,
449589070,Bologna,2021-01-14 10:50:17,1349670165261266945,
837338667425411072,Roma Lazio,2021-01-14 10:50:21,1349670181807788033,
373878543,Milan Italy,2021-01-14 10:50:24,1349670192490704897,
99132251,Treviso - Italy,2021-01-14 10:50:45,1349670280847888384,
358403333,Milan Italy,2021-01-14 10:50:47,1349670291438526464,
253016637,Via Ponte Vetero 21 - Milano,2021-01-14 10:50:53,1349670316247814147,
1257118435,Sora (Fr),2021-01-14 10:51:12,1349670397143343105,
928586794953854976,Feltre Veneto  ,2021-01-14 10:51:16,1349670411869573121,
2281441131,La Cité du Vatican,2021-01-14 10:51:34,1349670488776310789,
2944929857,Senigallia Marche,2021-01-14 10:51:37,1349670501749293056,
378584761,Pietrasanta,2021-01-14 10:51:38,1349670503993249793,
817378517184868353,Lombardia Italia,2021-01-14 10:51:40,1349670512310554624,
928586794953854976,Feltre Veneto  ,2021-01-14 10:51:46,1349670535618322432,
2996595196,Cesenatico Emilia Romagna,2021-01-14 10:51:49,1349670549677617152,
4127838555,Napoli Campania,2021-01-14 10:51:57,1349670582347063298,
913692015707262977,fondi,2021-01-14 10:52:00,1349670595563302915,
84875263,Piazza di San Marco 51 - Roma,2021-01-14 10:52:32,1349670731114713089,
498256763,Roma,2021-01-14 10:52:39,1349670761900990472,
817378517184868353,Lombardia Italia,2021-01-14 10:52:42,1349670770486734849,
50607243,Faenza,2021-01-14 10:52:46,1349670791311405057,
1157154349144924160,Lombardia Italia,2021-01-14 10:52:51,1349670810630418432,
1313021474245160961,Alghero Sardegna,2021-01-14 10:52:59,1349670844063227905,
4127838555,Napoli Campania,2021-01-14 10:53:01,1349670851969507328,
449589070,Bologna,2021-01-14 10:53:11,1349670892641640454,
1000691342908026881,Caltanissetta Sicilia,2021-01-14 10:53:12,1349670900199804929,
565738572,Saronno(almeno per il momento),2021-01-14 10:53:21,1349670936413396993,
1143299528,Cremona Lombardia,2021-01-14 10:53:22,1349670940595130371,
358403333,Milan Italy,2021-01-14 10:53:27,1349670959872094211,
498256763,Roma,2021-01-14 10:53:44,1349671030743302144,
1143299528,Cremona Lombardia,2021-01-14 10:53:49,1349671054982205440,
449589070,Bologna,2021-01-14 10:53:51,1349671061055561729,
2181837838,Lugano  Paris  Milano,2021-01-14 10:53:55,1349671079753752577,
776429806967717888,Milano Lombardia,2021-01-14 10:54:02,1349671109319393280,
498256763,Roma,2021-01-14 10:54:13,1349671152378064896,
48971201,Roma Perugia,2021-01-14 10:54:20,1349671184867221505,
87558361,napoli,2021-01-14 10:54:23,1349671195948539907,
1374434772,Suzzara (MN),2021-01-14 10:54:30,1349671225212153864,
1143299528,Cremona Lombardia,2021-01-14 10:54:40,1349671268656812033,
1118119168975544321,Genova Liguria,2021-01-14 10:54:41,1349671270292586497,
1085278611643551752,Chiavari ,2021-01-14 10:54:47,1349671295038980096,
4525490836,pietra Ligure,2021-01-14 10:54:47,1349671297018699776,
1039251322317557761,Roma Lazio,2021-01-14 10:54:49,1349671304241229824,
40062832,Bologna - Italy,2021-01-14 10:54:50,1349671310931197952,
2657512986,Roma,2021-01-14 10:54:56,1349671335442735104,
2181837838,Lugano  Paris  Milano,2021-01-14 10:55:04,1349671368309280770,
498256763,Roma,2021-01-14 10:55:14,1349671412072591361,
1039251322317557761,Roma Lazio,2021-01-14 10:55:33,1349671487813382144,
317793198,Milano Lombardia,2021-01-14 10:55:33,1349671490879422464,
317793198,Milano Lombardia,2021-01-14 10:55:34,1349671493328920576,
249581436,Verrua Savoia Piemonte,2021-01-14 10:55:34,1349671494113259520,
427443288,Rome,2021-01-14 10:55:36,1349671501398732800,
1118119168975544321,Genova Liguria,2021-01-14 10:55:41,1349671522923896832,
13592042,Milano,2021-01-14 10:55:41,1349671524446449665,
3974330788,Firenze Toscana,2021-01-14 10:55:41,1349671524807159812,
498256763,Roma,2021-01-14 10:55:47,1349671549587042304,
2181837838,Lugano  Paris  Milano,2021-01-14 10:55:52,1349671568666988544,
2173232146,Milano Lombardia,2021-01-14 10:55:57,1349671592385720322,
174182986,Sardegna,2021-01-14 10:56:05,1349671622144380928,
3400320676,Raddusa Sicilia ( Italia ),2021-01-14 10:56:17,1349671675802116102,
2657512986,Roma,2021-01-14 10:56:26,1349671712116383744,
717374205394829312,Sicilia Italia,2021-01-14 10:56:29,1349671726427340800,
2944929857,Senigallia Marche,2021-01-14 10:56:35,1349671750875938816,
1305191546766200833,Monza e della Brianza Lombard,2021-01-14 10:56:36,1349671754197819393,
1333804912396951552,Saint-Raphaël France,2021-01-14 10:56:36,1349671754822787073,
707939191,Rimini Emilia Romagna,2021-01-14 10:56:37,1349671759298125825,
2722063203,Hogwarts,2021-01-14 10:56:44,1349671788238819328,
3400320676,Raddusa Sicilia ( Italia ),2021-01-14 10:56:51,1349671815220764673,
1039251322317557761,Roma Lazio,2021-01-14 10:56:51,1349671817355665408,
108031815,44.12696912.386444,2021-01-14 10:56:57,1349671842223517698,
1131162470251454464,Roma Lazio,2021-01-14 10:56:59,1349671849731510274,
1349386303322906626,Vigevano Lombardia,2021-01-14 10:57:05,1349671874150756352,
3221492745,Napoli Campania,2021-01-14 10:57:13,1349671910989312000,
1149408158,Roma - Perugia,2021-01-14 10:57:14,1349671914495684608,
1444632132,Brescia Lombardia,2021-01-14 10:57:15,1349671919478583297,
1118119168975544321,Genova Liguria,2021-01-14 10:57:18,1349671931910434816,
2485632127,ex avvocato,2021-01-14 10:57:22,1349671946611523584,
449589070,Bologna,2021-01-14 10:57:23,1349671951984439300,
498256763,Roma,2021-01-14 10:57:24,1349671956329725952,
2176253277,Varese Lombardia,2021-01-14 10:57:26,1349671961933328384,
131559483,Tuscany❤️Pistoia,2021-01-14 10:57:33,1349671993042493441,
291252019,Arezzo,2021-01-14 10:57:37,1349672009228292097,
3974330788,Firenze Toscana,2021-01-14 10:57:37,1349672009802899457,
3400320676,Raddusa Sicilia ( Italia ),2021-01-14 10:57:39,1349672016534765572,
2296124746,Urbe æterna,2021-01-14 10:57:41,1349672025116323841,
376923053,Roma,2021-01-14 10:57:42,1349672031227416577,
291252019,Arezzo,2021-01-14 10:57:49,1349672059752898561,
1118119168975544321,Genova Liguria,2021-01-14 10:57:51,1349672069521260545,
362055145,Giavera del Montello Veneto,2021-01-14 10:57:55,1349672084918706176,
335617537,Cernobbio Lombardia,2021-01-14 10:57:59,1349672101167435787,
2574881212,Ravenna,2021-01-14 10:58:14,1349672164212023303,
180076819,Salerno Campania,2021-01-14 10:58:22,1349672198450147329,
410017281,Milano,2021-01-14 10:58:25,1349672212337405954,
1118119168975544321,Genova Liguria,2021-01-14 10:58:29,1349672227013324800,
1236533563,Ragusa,2021-01-14 10:58:32,1349672242070777856,
707939191,Rimini Emilia Romagna,2021-01-14 10:58:33,1349672245778657280,
1236533563,Ragusa,2021-01-14 10:58:33,1349672245417820161,
1667497465,Switzerland 🇨🇭,2021-01-14 10:58:34,1349672249566121984,
1243133156519227393,Lodi Lombardia,2021-01-14 10:58:38,1349672265126973441,
14073125,Sulmona Abruzzo,2021-01-14 10:58:39,1349672271158403074,
2944929857,Senigallia Marche,2021-01-14 10:58:42,1349672283363815424,
291252019,Arezzo,2021-01-14 10:58:42,1349672284521455618,
815422460,07072018,2021-01-14 10:58:46,1349672298433961985,
57965532,Roma Lazio,2021-01-14 10:58:51,1349672321326452738,
187327350,Roma - Italia,2021-01-14 10:58:53,1349672328171560960,
406264696,Alpi Marittime Provenza-Alpi-Costa Azzurra,2021-01-14 10:58:54,1349672332504293376,
1261773740,Torino,2021-01-14 10:59:03,1349672368910848003,
1243133156519227393,Lodi Lombardia,2021-01-14 10:59:09,1349672395196551170,
449589070,Bologna,2021-01-14 10:59:10,1349672401219559426,
820742509102071809,venice,2021-01-14 10:59:13,1349672412657426437,
837248776515485696,Lombardia Italia,2021-01-14 10:59:19,1349672438024560641,
776429806967717888,Milano Lombardia,2021-01-14 10:59:19,1349672439190532096,
3974330788,Firenze Toscana,2021-01-14 10:59:20,1349672443233923073,
291252019,Arezzo,2021-01-14 10:59:20,1349672443338772485,
846123636,Roma,2021-01-14 10:59:25,1349672464364744706,
1118119168975544321,Genova Liguria,2021-01-14 10:59:27,1349672471650295809,
2435499830,Sora Lazio,2021-01-14 10:59:29,1349672480865214465,
